Abb,NAME,COMPOSITION,COMPARTMENT,REPLACEMENT ID,CHARGE
(6Z;9Z)-octadecadienoic acid[c],"(6Z,9Z)-octadecadienoic acid",C18H31O2,c,m00104c,-1
(6Z;9Z)-octadecadienoic acid[l],"(6Z,9Z)-octadecadienoic acid",C18H31O2,l,m00104l,-1
(6Z;9Z)-octadecadienoic acid[r],"(6Z,9Z)-octadecadienoic acid",C18H31O2,r,m00104r,-1
(6Z;9Z)-octadecadienoic acid[s],"(6Z,9Z)-octadecadienoic acid",C18H31O2,s,m00104s,-1
(6Z;9Z)-octadecadienoylcarnitine[c],"(6Z,9Z)-octadecadienoylcarnitine",C25H45NO4,c,m00105c,0
(6Z;9Z)-octadecadienoylcarnitine[m],"(6Z,9Z)-octadecadienoylcarnitine",C25H45NO4,m,m00105m,0
(6Z;9Z)-octadecadienoylcarnitine[r],"(6Z,9Z)-octadecadienoylcarnitine",C25H45NO4,r,m00105r,0
(6Z;9Z)-octadecadienoyl-CoA[c],"(6Z,9Z)-octadecadienoyl-CoA",C39H62N7O17P3S,c,m00106c,-4
(6Z;9Z)-octadecadienoyl-CoA[m],"(6Z,9Z)-octadecadienoyl-CoA",C39H62N7O17P3S,m,m00106m,-4
(6Z;9Z)-octadecadienoyl-CoA[r],"(6Z,9Z)-octadecadienoyl-CoA",C39H62N7O17P3S,r,m00106r,-4
(6Z;9Z;12Z;15Z)-octadecatetraenoylcarnitine[c],"(6Z,9Z,12Z,15Z)-octadecatetraenoylcarnitine",C25H41NO4,c,m00107c,0
(6Z;9Z;12Z;15Z)-octadecatetraenoylcarnitine[m],"(6Z,9Z,12Z,15Z)-octadecatetraenoylcarnitine",C25H41NO4,m,m00107m,0
(6Z;9Z;12Z;15Z)-octadecatetraenoylcarnitine[r],"(6Z,9Z,12Z,15Z)-octadecatetraenoylcarnitine",C25H41NO4,r,m00107r,0
(6Z;9Z;12Z;15Z)-octadecatetraenoyl-CoA[c],"(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA",C39H58N7O17P3S,c,m00108c,-4
(6Z;9Z;12Z;15Z)-octadecatetraenoyl-CoA[m],"(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA",C39H58N7O17P3S,m,m00108m,-4
(6Z;9Z;12Z;15Z)-octadecatetraenoyl-CoA[r],"(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA",C39H58N7O17P3S,r,m00108r,-4
(6Z;9Z;12Z;15Z;18Z)-tetracosapentaenoylcarnitine[c],"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoylcarnitine",C31H51NO4,c,m00109c,0
(6Z;9Z;12Z;15Z;18Z)-tetracosapentaenoylcarnitine[r],"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoylcarnitine",C31H51NO4,r,m00109r,0
(6Z;9Z;12Z;15Z;18Z)-tetracosapentaenoyl-CoA[c],"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA",C45H68N7O17P3S,c,m00110c,-4
(6Z;9Z;12Z;15Z;18Z)-tetracosapentaenoyl-CoA[p],"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA",C45H68N7O17P3S,p,m00110p,-4
(6Z;9Z;12Z;15Z;18Z)-tetracosapentaenoyl-CoA[r],"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA",C45H68N7O17P3S,r,m00110r,-4
(6Z;9Z;12Z;15Z;18Z)-TPA[c],"(6Z,9Z,12Z,15Z,18Z)-TPA",C24H37O2,c,m00111c,-1
(6Z;9Z;12Z;15Z;18Z)-TPA[l],"(6Z,9Z,12Z,15Z,18Z)-TPA",C24H37O2,l,m00111l,-1
(6Z;9Z;12Z;15Z;18Z)-TPA[r],"(6Z,9Z,12Z,15Z,18Z)-TPA",C24H37O2,r,m00111r,-1
(6Z;9Z;12Z;15Z;18Z)-TPA[s],"(6Z,9Z,12Z,15Z,18Z)-TPA",C24H37O2,s,m00111s,-1
(6Z;9Z;12Z;15Z;18Z;21Z)-tetracosahexaenoylcarnitine[c],"(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoylcarnitine",C31H49NO4,c,m00112c,0
(6Z;9Z;12Z;15Z;18Z;21Z)-tetracosahexaenoylcarnitine[r],"(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoylcarnitine",C31H49NO4,r,m00112r,0
(6Z;9Z;12Z;15Z;18Z;21Z)-tetracosahexaenoyl-CoA[c],"(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA",C45H66N7O17P3S,c,m00113c,-4
(6Z;9Z;12Z;15Z;18Z;21Z)-tetracosahexaenoyl-CoA[p],"(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA",C45H66N7O17P3S,p,m00113p,-4
(6Z;9Z;12Z;15Z;18Z;21Z)-tetracosahexaenoyl-CoA[r],"(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA",C45H66N7O17P3S,r,m00113r,-4
(6Z;9Z;12Z;15Z;18Z;21Z)-THA[c],"(6Z,9Z,12Z,15Z,18Z,21Z)-THA",C24H35O2,c,m00114c,-1
(6Z;9Z;12Z;15Z;18Z;21Z)-THA[l],"(6Z,9Z,12Z,15Z,18Z,21Z)-THA",C24H35O2,l,m00114l,-1
(6Z;9Z;12Z;15Z;18Z;21Z)-THA[r],"(6Z,9Z,12Z,15Z,18Z,21Z)-THA",C24H35O2,r,m00114r,-1
(6Z;9Z;12Z;15Z;18Z;21Z)-THA[s],"(6Z,9Z,12Z,15Z,18Z,21Z)-THA",C24H35O2,s,m00114s,-1
(7Z)-octadecenoic acid[c],(7Z)-octadecenoic acid,C18H33O2,c,m00115c,-1
(7Z)-octadecenoic acid[l],(7Z)-octadecenoic acid,C18H33O2,l,m00115l,-1
(7Z)-octadecenoic acid[r],(7Z)-octadecenoic acid,C18H33O2,r,m00115r,-1
(7Z)-octadecenoic acid[s],(7Z)-octadecenoic acid,C18H33O2,s,m00115s,-1
(7Z)-octadecenoyl-CoA[c],(7Z)-octadecenoyl-CoA,C39H64N7O17P3S,c,m00116c,-4
(7Z)-octadecenoyl-CoA[m],(7Z)-octadecenoyl-CoA,C39H64N7O17P3S,m,m00116m,-4
(7Z)-octadecenoyl-CoA[r],(7Z)-octadecenoyl-CoA,C39H64N7O17P3S,r,m00116r,-4
(7Z)-tetradecenoic acid[c],(7Z)-tetradecenoic acid,C14H25O2,c,m00117c,-1
(7Z)-tetradecenoic acid[l],(7Z)-tetradecenoic acid,C14H25O2,l,m00117l,-1
(7Z)-tetradecenoic acid[r],(7Z)-tetradecenoic acid,C14H25O2,r,m00117r,-1
(7Z)-tetradecenoic acid[s],(7Z)-tetradecenoic acid,C14H25O2,s,m00117s,-1
(7Z)-tetradecenoyl-CoA[c],(7Z)-tetradecenoyl-CoA,C35H56N7O17P3S,c,m00118c,-4
(7Z)-tetradecenoyl-CoA[m],(7Z)-tetradecenoyl-CoA,C35H56N7O17P3S,m,m00118m,-4
(7Z)-tetradecenoyl-CoA[p],(7Z)-tetradecenoyl-CoA,C35H56N7O17P3S,p,m00118p,-4
(7Z)-tetradecenoyl-CoA[r],(7Z)-tetradecenoyl-CoA,C35H56N7O17P3S,r,m00118r,-4
(7Z;10Z;13Z;16Z)-docosatetraenoyl-CoA[c],"(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA",C43H66N7O17P3S,c,m00119c,-4
(7Z;10Z;13Z;16Z)-docosatetraenoyl-CoA[m],"(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA",C43H66N7O17P3S,m,m00119m,-4
(7Z;10Z;13Z;16Z)-docosatetraenoyl-CoA[r],"(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA",C43H66N7O17P3S,r,m00119r,-4
(7Z;10Z;13Z;16Z;19Z)-docosapentaenoylcarnitine[c],"(7Z,10Z,13Z,16Z,19Z)-docosapentaenoylcarnitine",C29H47NO4,c,m00120c,0
(7Z;10Z;13Z;16Z;19Z)-docosapentaenoylcarnitine[m],"(7Z,10Z,13Z,16Z,19Z)-docosapentaenoylcarnitine",C29H47NO4,m,m00120m,0
(7Z;10Z;13Z;16Z;19Z)-docosapentaenoylcarnitine[r],"(7Z,10Z,13Z,16Z,19Z)-docosapentaenoylcarnitine",C29H47NO4,r,m00120r,0
(7Z;10Z;13Z;16Z;19Z)-docosapentaenoyl-CoA[c],"(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA",C43H64N7O17P3S,c,m00121c,-4
(7Z;10Z;13Z;16Z;19Z)-docosapentaenoyl-CoA[m],"(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA",C43H64N7O17P3S,m,m00121m,-4
(7Z;10Z;13Z;16Z;19Z)-docosapentaenoyl-CoA[r],"(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA",C43H64N7O17P3S,r,m00121r,-4
(8Z;11Z)-eicosadienoylcarnitine[c],"(8Z,11Z)-eicosadienoylcarnitine",C27H49NO4,c,m00122c,0
(8Z;11Z)-eicosadienoylcarnitine[m],"(8Z,11Z)-eicosadienoylcarnitine",C27H49NO4,m,m00122m,0
(8Z;11Z)-eicosadienoylcarnitine[r],"(8Z,11Z)-eicosadienoylcarnitine",C27H49NO4,r,m00122r,0
(8Z;11Z)-eicosadienoyl-CoA[c],"(8Z,11Z)-eicosadienoyl-CoA",C41H66N7O17P3S,c,m00123c,-4
(8Z;11Z)-eicosadienoyl-CoA[m],"(8Z,11Z)-eicosadienoyl-CoA",C41H66N7O17P3S,m,m00123m,-4
(8Z;11Z)-eicosadienoyl-CoA[r],"(8Z,11Z)-eicosadienoyl-CoA",C41H66N7O17P3S,r,m00123r,-4
(8Z;11Z;14Z;17Z)-eicosatetraenoylcarnitine[c],"(8Z,11Z,14Z,17Z)-eicosatetraenoylcarnitine",C27H45NO4,c,m00124c,0
(8Z;11Z;14Z;17Z)-eicosatetraenoylcarnitine[m],"(8Z,11Z,14Z,17Z)-eicosatetraenoylcarnitine",C27H45NO4,m,m00124m,0
(8Z;11Z;14Z;17Z)-eicosatetraenoylcarnitine[r],"(8Z,11Z,14Z,17Z)-eicosatetraenoylcarnitine",C27H45NO4,r,m00124r,0
(8Z;11Z;14Z;17Z)-eicosatetraenoyl-CoA[c],"(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA",C41H62N7O17P3S,c,m00125c,-4
(8Z;11Z;14Z;17Z)-eicosatetraenoyl-CoA[m],"(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA",C41H62N7O17P3S,m,m00125m,-4
(8Z;11Z;14Z;17Z)-eicosatetraenoyl-CoA[r],"(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA",C41H62N7O17P3S,r,m00125r,-4
(9E)-octadecenoylcarnitine[c],(9E)-octadecenoylcarnitine,C25H47NO4,c,m00126c,0
(9E)-octadecenoylcarnitine[m],(9E)-octadecenoylcarnitine,C25H47NO4,m,m00126m,0
(9E)-octadecenoylcarnitine[r],(9E)-octadecenoylcarnitine,C25H47NO4,r,m00126r,0
(9E)-octadecenoyl-CoA[c],(9E)-octadecenoyl-CoA,C39H64N7O17P3S,c,m00127c,-4
(9E)-octadecenoyl-CoA[m],(9E)-octadecenoyl-CoA,C39H64N7O17P3S,m,m00127m,-4
(9E)-octadecenoyl-CoA[r],(9E)-octadecenoyl-CoA,C39H64N7O17P3S,r,m00127r,-4
(9E)-tetradecenoic acid[c],(9E)-tetradecenoic acid,C14H25O2,c,m00128c,-1
(9E)-tetradecenoic acid[l],(9E)-tetradecenoic acid,C14H25O2,l,m00128l,-1
(9E)-tetradecenoic acid[r],(9E)-tetradecenoic acid,C14H25O2,r,m00128r,-1
(9E)-tetradecenoic acid[s],(9E)-tetradecenoic acid,C14H25O2,s,m00128s,-1
(9E)-tetradecenoyl-CoA[c],(9E)-tetradecenoyl-CoA,C35H56N7O17P3S,c,m00129c,-4
(9E)-tetradecenoyl-CoA[m],(9E)-tetradecenoyl-CoA,C35H56N7O17P3S,m,m00129m,-4
(9E)-tetradecenoyl-CoA[r],(9E)-tetradecenoyl-CoA,C35H56N7O17P3S,r,m00129r,-4
(9Z;12Z;15Z;18Z)-tetracosatetraenoylcarnitine[c],"(9Z,12Z,15Z,18Z)-tetracosatetraenoylcarnitine",C31H53NO4,c,m00130c,0
(9Z;12Z;15Z;18Z)-tetracosatetraenoylcarnitine[r],"(9Z,12Z,15Z,18Z)-tetracosatetraenoylcarnitine",C31H53NO4,r,m00130r,0
(9Z;12Z;15Z;18Z)-tetracosatetraenoyl-CoA[c],"(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA",C45H70N7O17P3S,c,m00131c,-4
(9Z;12Z;15Z;18Z)-tetracosatetraenoyl-CoA[p],"(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA",C45H70N7O17P3S,p,m00131p,-4
(9Z;12Z;15Z;18Z)-tetracosatetraenoyl-CoA[r],"(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA",C45H70N7O17P3S,r,m00131r,-4
(9Z;12Z;15Z;18Z)-TTA[c],"(9Z,12Z,15Z,18Z)-TTA",C24H39O2,c,m00132c,-1
(9Z;12Z;15Z;18Z)-TTA[l],"(9Z,12Z,15Z,18Z)-TTA",C24H39O2,l,m00132l,-1
(9Z;12Z;15Z;18Z)-TTA[r],"(9Z,12Z,15Z,18Z)-TTA",C24H39O2,r,m00132r,-1
(9Z;12Z;15Z;18Z)-TTA[s],"(9Z,12Z,15Z,18Z)-TTA",C24H39O2,s,m00132s,-1
(9Z;12Z;15Z;18Z;21Z)-tetracosapentaenoylcarnitine[c],"(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoylcarnitine",C31H51NO4,c,m00133c,0
(9Z;12Z;15Z;18Z;21Z)-tetracosapentaenoylcarnitine[r],"(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoylcarnitine",C31H51NO4,r,m00133r,0
(9Z;12Z;15Z;18Z;21Z)-tetracosapentaenoyl-CoA[c],"(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA",C45H68N7O17P3S,c,m00134c,-4
(9Z;12Z;15Z;18Z;21Z)-tetracosapentaenoyl-CoA[p],"(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA",C45H68N7O17P3S,p,m00134p,-4
(9Z;12Z;15Z;18Z;21Z)-tetracosapentaenoyl-CoA[r],"(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA",C45H68N7O17P3S,r,m00134r,-4
(9Z;12Z;15Z;18Z;21Z)-TPA[c],"(9Z,12Z,15Z,18Z,21Z)-TPA",C24H37O2,c,m00135c,-1
(9Z;12Z;15Z;18Z;21Z)-TPA[l],"(9Z,12Z,15Z,18Z,21Z)-TPA",C24H37O2,l,m00135l,-1
(9Z;12Z;15Z;18Z;21Z)-TPA[r],"(9Z,12Z,15Z,18Z,21Z)-TPA",C24H37O2,r,m00135r,-1
(9Z;12Z;15Z;18Z;21Z)-TPA[s],"(9Z,12Z,15Z,18Z,21Z)-TPA",C24H37O2,s,m00135s,-1
(ADP-D-ribosyl)n+1-acceptor[c],(ADP-D-ribosyl)n+1-acceptor,X,c,m00136c,0
(ADP-D-ribosyl)n-acceptor[c],(ADP-D-ribosyl)n-acceptor,C15H19N5O13P2X,c,m00137c,0
(alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g],(alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein),C76H127N2O60X,g,m00138g,0
(alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r],(alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein),C76H127N2O60X,r,m00138r,0
(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g],(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein),C82H137N2O65X,g,m00139g,0
(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r],(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein),C82H137N2O65X,r,m00139r,0
(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g],(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein),C88H147N2O70X,g,m00140g,0
(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r],(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein),C88H147N2O70X,r,m00140r,0
(alpha-D-mannosyl)2-beta-D-mannosyl-N-acetylglucosamine[l],(alpha-D-mannosyl)2-beta-D-mannosyl-N-acetylglucosamine,C26H45NO21,l,m00141l,0
(alpha-D-mannosyl)4-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g],(alpha-D-mannosyl)4-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein),C46H77N2O35X,g,m00142g,0
(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B1)[g],(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B1),C52H87N2O40X,g,m00143g,0
(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B2)[g],(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B2),C52H87N2O40X,g,m00144g,0
(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (C)[g],(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (C),C52H87N2O40X,g,m00145g,0
(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (A)[g],(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (A),C58H97N2O45X,g,m00146g,0
(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B1)[g],(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B1),C58H97N2O45X,g,m00147g,0
(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B2)[g],(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B2),C58H97N2O45X,g,m00148g,0
(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (C)[g],(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (C),C58H97N2O45X,g,m00149g,0
(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine; isoform A (protein)[g],"(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein)",C64H107N2O50X,g,m00150g,0
(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine; isoform B (protein)[g],"(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)",C64H107N2O50X,g,m00151g,0
(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine; isoform B (protein)[r],"(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)",C64H107N2O50X,r,m00151r,0
(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine; isoform C (protein)[g],"(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein)",C64H107N2O50X,g,m00152g,0
(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g],(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein),C70H117N2O55X,g,m00153g,0
(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r],(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein),C70H117N2O55X,r,m00153r,0
(Glc)3 (GlcNAc)2 (Man)9 (PP-Dol)1[r],(Glc)3 (GlcNAc)2 (Man)9 (PP-Dol)1,C188H310N2O77P2,r,m00154r,-2
(indol-3-yl)acetamide[c],(indol-3-yl)acetamide,C10H10N2O,c,m00155c,0
(R)-1;2-dimethyl-5;6-dihydroxy-tetrahydroisoquinoline[c],"(R)-1,2-dimethyl-5,6-dihydroxy-tetrahydroisoquinoline",C11H16NO2,c,m00156c,1
(R)-3-hydroxybutanoate[c],(R)-3-hydroxybutanoate,C4H7O3,c,m00157c,-1
(R)-3-hydroxybutanoate[m],(R)-3-hydroxybutanoate,C4H7O3,m,m00157m,-1
(R)-3-hydroxybutanoate[s],(R)-3-hydroxybutanoate,C4H7O3,s,m00157s,-1
(R)-3-hydroxybutanoyl-[ACP][c],(R)-3-hydroxybutanoyl-[ACP],C15H27N2O9PRS,c,m00158c,-1
(R)-3-hydroxybutanoyl-CoA[m],(R)-3-hydroxybutanoyl-CoA,C25H38N7O18P3S,m,m00159m,-4
(R)-3-hydroxydecanoyl-[ACP][c],(R)-3-hydroxydecanoyl-[ACP],C21H39N2O9PRS,c,m00160c,-1
(R)-3-hydroxyoctanoyl-[ACP][c],(R)-3-hydroxyoctanoyl-[ACP],C19H35N2O9PRS,c,m00161c,-1
(R)-3-hydroxypalmitoyl-[ACP][c],(R)-3-hydroxypalmitoyl-[ACP],C27H51N2O9PRS,c,m00162c,-1
(R)-4-phosphopantothenoyl-cysteine[c],(R)-4-phosphopantothenoyl-cysteine,C12H20N2O9PS,c,m00163c,-3
(R)-4-phosphopantothenoyl-cysteine[m],(R)-4-phosphopantothenoyl-cysteine,C12H20N2O9PS,m,m00163m,-3
(R)-5-diphosphomevalonate[c],(R)-5-diphosphomevalonate,C6H10O10P2,c,m00164c,-4
(R)-5-phosphomevalonate[c],(R)-5-phosphomevalonate,C6H10O7P,c,m00165c,-3
(R)-methylmalonyl-CoA[m],(R)-methylmalonyl-CoA,C25H35N7O19P3S,m,m00166m,-5
(R)-mevalonate[c],(R)-mevalonate,C6H11O4,c,m00167c,-1
(R)-mevalonate[p],(R)-mevalonate,C6H11O4,p,m00167p,-1
(R)-S-lactoylglutathione[c],(R)-S-lactoylglutathione,C13H20N3O8S,c,m00168c,-1
(R)-S-lactoylglutathione[m],(R)-S-lactoylglutathione,C13H20N3O8S,m,m00168m,-1
(S)-2-aminobutanoate[c],(S)-2-aminobutanoate,C4H9NO2,c,m00169c,0
(S)-3-hydroxy-11-cis-octadecenoyl-CoA[m],(S)-3-hydroxy-11-cis-octadecenoyl-CoA,C39H64N7O18P3S,m,m00170m,-4
(S)-3-hydroxy-11-cis-octadecenoyl-CoA[p],(S)-3-hydroxy-11-cis-octadecenoyl-CoA,C39H64N7O18P3S,p,m00170p,-4
(S)-3-hydroxy-2-methylbutyryl-CoA[m],(S)-3-hydroxy-2-methylbutyryl-CoA,C26H40N7O18P3S,m,m00171m,-4
(S)-3-hydroxy-7-hexadecenoyl-CoA[m],(S)-3-hydroxy-7-hexadecenoyl-CoA,C37H60N7O18P3S,m,m00172m,-4
(S)-3-hydroxy-7-hexadecenoyl-CoA[p],(S)-3-hydroxy-7-hexadecenoyl-CoA,C37H60N7O18P3S,p,m00172p,-4
(S)-3-hydroxybutyryl-CoA[m],(S)-3-hydroxybutyryl-CoA,C25H38N7O18P3S,m,m00173m,-4
(S)-3-hydroxybutyryl-CoA[p],(S)-3-hydroxybutyryl-CoA,C25H38N7O18P3S,p,m00173p,-4
(S)-3-hydroxydodecanoyl-CoA[m],(S)-3-hydroxydodecanoyl-CoA,C33H54N7O18P3S,m,m00174m,-4
(S)-3-hydroxydodecanoyl-CoA[p],(S)-3-hydroxydodecanoyl-CoA,C33H54N7O18P3S,p,m00174p,-4
(S)-3-hydroxyhexadecanoyl-CoA[m],(S)-3-hydroxyhexadecanoyl-CoA,C37H62N7O18P3S,m,m00175m,-4
(S)-3-hydroxyhexadecanoyl-CoA[p],(S)-3-hydroxyhexadecanoyl-CoA,C37H62N7O18P3S,p,m00175p,-4
(S)-3-hydroxyoleyleoyl-CoA[m],(S)-3-hydroxyoleyleoyl-CoA,C39H64N7O18P3S,m,m00176m,-4
(S)-3-hydroxyoleyleoyl-CoA[p],(S)-3-hydroxyoleyleoyl-CoA,C39H64N7O18P3S,p,m00176p,-4
(S)-3-hydroxypalmitoleoyl-CoA[m],(S)-3-hydroxypalmitoleoyl-CoA,C37H60N7O18P3S,m,m00177m,-4
(S)-3-hydroxypalmitoleoyl-CoA[p],(S)-3-hydroxypalmitoleoyl-CoA,C37H60N7O18P3S,p,m00177p,-4
(S)-3-hydroxytetradecanoyl-CoA[m],(S)-3-hydroxytetradecanoyl-CoA,C35H58N7O18P3S,m,m00178m,-4
(S)-3-hydroxytetradecanoyl-CoA[p],(S)-3-hydroxytetradecanoyl-CoA,C35H58N7O18P3S,p,m00178p,-4
(S)-3-sulfolactate[c],(S)-3-sulfolactate,C3H4O6S,c,m00179c,-2
(S)-3-sulfolactate[m],(S)-3-sulfolactate,C3H4O6S,m,m00179m,-2
(S)-3-sulfolactate[s],(S)-3-sulfolactate,C3H4O6S,s,m00179s,-2
(S)-dihydroorotate[c],(S)-dihydroorotate,C5H5N2O4,c,m00180c,-1
(S)-hydroxydecanoyl-CoA[m],(S)-hydroxydecanoyl-CoA,C31H50N7O18P3S,m,m00181m,-4
(S)-hydroxydecanoyl-CoA[p],(S)-hydroxydecanoyl-CoA,C31H50N7O18P3S,p,m00181p,-4
(S)-hydroxyhexanoyl-CoA[m],(S)-hydroxyhexanoyl-CoA,C27H42N7O18P3S,m,m00182m,-4
(S)-hydroxyhexanoyl-CoA[p],(S)-hydroxyhexanoyl-CoA,C27H42N7O18P3S,p,m00182p,-4
(S)-hydroxyoctanoyl-CoA[m],(S)-hydroxyoctanoyl-CoA,C29H46N7O18P3S,m,m00183m,-4
(S)-hydroxyoctanoyl-CoA[p],(S)-hydroxyoctanoyl-CoA,C29H46N7O18P3S,p,m00183p,-4
[ACP][c],[ACP],C11H21N2O7PRS,c,m00184c,-1
[apocarboxlase][c],[apocarboxlase],XH,c,m00185c,0
[apotransferin][c],[apotransferin],C3389H5282N934O1021S50,c,m00186c,0
[apotransferin][l],[apotransferin],C3389H5282N934O1021S50,l,m00186l,0
[apotransferin][s],[apotransferin],C3389H5282N934O1021S50,s,m00186s,0
[beta-adrenergic-receptor][c],[beta-adrenergic-receptor],C4H6N2O3R2,c,m00187c,0
[methionine synthase]-cob(II)alamin[c],[methionine synthase]-cob(II)alamin,C69H97CoN17O16PR2,c,m00188c,0
[methionine synthase]-methylcob(I)alamin[c],[methionine synthase]-methylcob(I)alamin,C70H100CoN17O16PR2,c,m00189c,0
[myosin light chain][c],[myosin light chain],C4H6N2O3R2,c,m00190c,0
